Query_Accession	Target_Accession	Percent_Identity	Alignment_Length	Mismatches	Gap_Open	Query_Start	Query_End	Target_Start	Target_End	E_value	Score	Percent_Positive
sp|P18177.3|TOXB_CLODI:800-1814	WP_112860452.1	19.894	940	659	26	2	881	692	1597	2.50e-141	478	39.57
sp|P18177.3|TOXB_CLODI:800-1814	EEX34533.1	18.249	674	495	19	42	677	420	1075	2.50e-141	474	38.13
sp|P18177.3|TOXB_CLODI:800-1814	WP_102718615.1	16.756	746	522	19	8	713	1008	1694	2.56e-141	479	35.79
sp|P18177.3|TOXB_CLODI:800-1814	WP_123471033.1	17.416	712	497	23	30	712	1021	1670	3.23e-141	479	35.11
sp|P18177.3|TOXB_CLODI:800-1814	WP_071524929.1	20.851	940	650	25	2	881	698	1603	3.25e-141	477	39.57
sp|P18177.3|TOXB_CLODI:800-1814	WP_102354381.1	18.937	734	502	22	8	712	1007	1676	4.03e-141	478	35.42
sp|P18177.3|TOXB_CLODI:800-1814	WP_041977665.1	18.398	674	475	20	56	677	1145	1795	4.27e-141	479	38.13
sp|P18177.3|TOXB_CLODI:800-1814	WP_043011966.1	18.398	674	494	19	42	677	420	1075	4.35e-141	473	38.13
sp|P18177.3|TOXB_CLODI:800-1814	WP_036968085.1	20.851	940	650	25	2	881	671	1576	4.58e-141	477	39.68
sp|P18177.3|TOXB_CLODI:800-1814	WP_092551144.1	19.727	659	448	20	56	668	1145	1768	7.61e-141	478	38.09
sp|P18177.3|TOXB_CLODI:800-1814	EUD05888.1	20.851	940	650	25	2	881	701	1606	8.62e-141	476	39.68
sp|P18177.3|TOXB_CLODI:800-1814	WP_095573084.1	17.953	674	497	19	42	677	420	1075	8.70e-141	472	38.13
sp|P18177.3|TOXB_CLODI:800-1814	WP_045122273.1	17.077	732	512	20	8	709	1001	1667	9.51e-141	477	33.47
sp|P18177.3|TOXB_CLODI:800-1814	WP_039951453.1	18.249	674	495	19	42	677	738	1393	1.04e-140	476	38.13
sp|P18177.3|TOXB_CLODI:800-1814	WP_040122692.1	17.953	674	497	19	42	677	420	1075	1.13e-140	472	38.13
sp|P18177.3|TOXB_CLODI:800-1814	WP_115079887.1	17.467	750	511	21	8	713	1005	1690	1.13e-140	477	36.00
sp|P18177.3|TOXB_CLODI:800-1814	WP_036978665.1	20.551	944	648	27	2	881	671	1576	1.72e-140	475	39.94
sp|P18177.3|TOXB_CLODI:800-1814	WP_041981314.1	18.546	674	474	20	56	677	1145	1795	1.85e-140	477	38.13
sp|P18177.3|TOXB_CLODI:800-1814	WP_095562175.1	18.101	674	496	19	42	677	420	1075	2.00e-140	471	37.98
sp|P18177.3|TOXB_CLODI:800-1814	WP_036961780.1	20.638	940	652	25	2	881	671	1576	2.07e-140	475	39.57
sp|P18177.3|TOXB_CLODI:800-1814	WP_085732728.1	17.112	748	515	20	8	713	1008	1692	2.11e-140	476	34.76
sp|P18177.3|TOXB_CLODI:800-1814	WP_099608917.1	18.249	674	495	19	42	677	738	1393	2.29e-140	474	38.28
sp|P18177.3|TOXB_CLODI:800-1814	WP_063869701.1	16.667	774	532	28	4	739	953	1651	2.30e-140	476	36.05
sp|P18177.3|TOXB_CLODI:800-1814	WP_102688350.1	16.756	746	522	19	8	713	1008	1694	2.45e-140	476	35.52
sp|P18177.3|TOXB_CLODI:800-1814	WP_036982568.1	20.551	944	648	27	2	881	671	1576	2.50e-140	474	39.94
sp|P18177.3|TOXB_CLODI:800-1814	WP_117584515.1	19.894	940	659	26	2	881	671	1576	2.65e-140	474	39.57
sp|P18177.3|TOXB_CLODI:800-1814	WP_064487266.1	17.953	674	497	19	42	677	420	1075	2.65e-140	471	38.13
sp|P18177.3|TOXB_CLODI:800-1814	WP_099109893.1	19.005	663	481	18	56	677	953	1600	2.77e-140	476	38.61
sp|P18177.3|TOXB_CLODI:800-1814	WP_095665011.1	18.249	674	495	19	42	677	738	1393	3.32e-140	474	38.13
sp|P18177.3|TOXB_CLODI:800-1814	EUD11287.1	20.638	940	652	25	2	881	633	1538	3.96e-140	474	39.57
sp|P18177.3|TOXB_CLODI:800-1814	EUC96388.1	20.551	944	648	27	2	881	692	1597	4.07e-140	474	39.94
sp|P18177.3|TOXB_CLODI:800-1814	WP_045987577.1	18.101	674	496	19	42	677	738	1393	4.46e-140	474	37.98
sp|P18177.3|TOXB_CLODI:800-1814	KPN88891.1	16.667	774	532	28	4	739	1008	1706	4.79e-140	475	36.05
sp|P18177.3|TOXB_CLODI:800-1814	WP_006659301.1	19.894	940	659	26	2	881	692	1597	4.95e-140	474	39.57
sp|P18177.3|TOXB_CLODI:800-1814	ETT07373.1	20.551	944	648	27	2	881	692	1597	5.45e-140	474	39.94
sp|P18177.3|TOXB_CLODI:800-1814	WP_013184339.1	18.546	674	474	20	56	677	1145	1795	6.27e-140	475	38.28
sp|P18177.3|TOXB_CLODI:800-1814	WP_099125708.1	19.005	663	481	18	56	677	953	1600	1.37e-139	474	38.61
sp|P18177.3|TOXB_CLODI:800-1814	WP_103485972.1	17.060	721	503	20	11	709	1020	1667	1.39e-139	474	33.70
sp|P18177.3|TOXB_CLODI:800-1814	WP_036975340.1	20.632	950	657	25	2	897	671	1577	2.42e-139	472	39.58
sp|P18177.3|TOXB_CLODI:800-1814	WP_025111771.1	17.503	737	514	23	36	741	1031	1704	3.72e-139	473	36.23
sp|P18177.3|TOXB_CLODI:800-1814	EUD03052.1	20.632	950	657	25	2	897	692	1598	4.37e-139	471	39.58
sp|P18177.3|TOXB_CLODI:800-1814	WP_082356570.1	16.495	776	531	28	4	739	1011	1709	4.88e-139	472	36.34
sp|P18177.3|TOXB_CLODI:800-1814	WP_010845822.1	18.398	674	475	20	56	677	1142	1792	9.53e-139	472	38.13
sp|P18177.3|TOXB_CLODI:800-1814	WP_103386786.1	15.888	749	525	18	8	713	1011	1697	1.06e-138	471	35.25
sp|P18177.3|TOXB_CLODI:800-1814	WP_039772031.1	15.888	749	525	18	8	713	1011	1697	1.33e-138	471	35.25
sp|P18177.3|TOXB_CLODI:800-1814	WP_085667752.1	18.303	601	429	16	8	565	1011	1592	2.24e-138	471	37.94
sp|P18177.3|TOXB_CLODI:800-1814	WP_074689683.1	17.216	668	489	17	8	630	1011	1659	7.55e-138	469	38.02
sp|P18177.3|TOXB_CLODI:800-1814	WP_121183502.1	17.663	753	511	24	8	725	1002	1680	1.98e-137	468	34.26
sp|P18177.3|TOXB_CLODI:800-1814	WP_047291048.1	17.530	753	512	24	8	725	1002	1680	3.04e-137	467	34.13
sp|P18177.3|TOXB_CLODI:800-1814	WP_105396183.1	18.919	666	478	19	56	677	956	1603	5.00e-137	466	37.84
sp|P18177.3|TOXB_CLODI:800-1814	WP_108181558.1	17.910	737	500	24	8	709	1002	1668	8.16e-137	466	34.46
sp|P18177.3|TOXB_CLODI:800-1814	WP_086794476.1	17.775	737	501	24	8	709	1002	1668	1.02e-136	466	33.92
sp|P18177.3|TOXB_CLODI:800-1814	WP_042867124.1	19.388	686	501	19	17	676	682	1341	1.18e-136	464	38.92
sp|P18177.3|TOXB_CLODI:800-1814	WP_092273899.1	16.373	739	524	21	8	713	1005	1682	1.24e-136	465	36.13
sp|P18177.3|TOXB_CLODI:800-1814	WP_109503686.1	16.373	739	524	21	8	713	1005	1682	1.25e-136	465	35.99
sp|P18177.3|TOXB_CLODI:800-1814	WP_090221554.1	17.042	710	516	19	5	677	646	1319	1.72e-136	463	36.06
sp|P18177.3|TOXB_CLODI:800-1814	WP_041068164.1	17.775	737	501	24	8	709	1002	1668	1.84e-136	465	33.92
sp|P18177.3|TOXB_CLODI:800-1814	WP_121733753.1	16.779	739	525	21	3	713	1017	1693	3.17e-136	464	36.27
sp|P18177.3|TOXB_CLODI:800-1814	RBH57444.1	17.533	673	476	19	62	678	934	1583	4.34e-136	463	37.89
sp|P18177.3|TOXB_CLODI:800-1814	WP_101208440.1	16.509	739	523	21	8	713	1005	1682	4.90e-136	464	36.13
sp|P18177.3|TOXB_CLODI:800-1814	WP_108478332.1	19.914	929	660	23	4	881	699	1594	9.98e-136	462	38.86
sp|P18177.3|TOXB_CLODI:800-1814	OHX15199.1	27.451	663	457	11	3	648	361	1016	1.54e-135	446	46.46
sp|P18177.3|TOXB_CLODI:800-1814	AHY82542.1	19.068	708	512	24	8	683	650	1328	5.33e-135	459	39.55
sp|P18177.3|TOXB_CLODI:800-1814	WP_036982540.1	19.009	868	618	22	5	819	347	1182	7.41e-135	455	36.98
sp|P18177.3|TOXB_CLODI:800-1814	ETT00120.1	18.987	869	617	22	5	819	504	1339	8.02e-135	457	37.74
sp|P18177.3|TOXB_CLODI:800-1814	WP_081502782.1	19.146	632	452	19	33	632	815	1419	3.02e-134	458	39.40
sp|P18177.3|TOXB_CLODI:800-1814	WP_080675645.1	19.806	929	661	23	4	881	699	1594	3.06e-134	458	38.75
sp|P18177.3|TOXB_CLODI:800-1814	WP_095634080.1	19.205	604	440	17	7	578	982	1569	3.92e-134	458	37.58
sp|P18177.3|TOXB_CLODI:800-1814	WP_108478334.1	18.987	869	617	22	5	819	953	1788	4.32e-134	458	37.74
sp|P18177.3|TOXB_CLODI:800-1814	EJM20517.1	19.146	632	452	19	33	632	773	1377	4.45e-134	457	39.40
sp|P18177.3|TOXB_CLODI:800-1814	RXN73811.1	19.154	898	650	24	2	863	662	1519	4.69e-134	456	37.31
sp|P18177.3|TOXB_CLODI:800-1814	SPY71703.1	19.240	868	616	23	5	819	789	1624	4.96e-134	457	37.21
sp|P18177.3|TOXB_CLODI:800-1814	WP_036847169.1	19.658	585	423	16	56	601	1147	1723	5.58e-134	458	39.15
sp|P18177.3|TOXB_CLODI:800-1814	EUC96353.1	18.894	868	619	22	5	819	347	1182	7.02e-134	452	36.87
sp|P18177.3|TOXB_CLODI:800-1814	VEH56295.1	21.172	751	535	21	5	716	174	906	7.92e-134	449	39.95
sp|P18177.3|TOXB_CLODI:800-1814	WP_006661066.1	19.124	868	617	23	5	819	963	1798	1.31e-133	456	37.10
sp|P18177.3|TOXB_CLODI:800-1814	WP_123382368.1	18.462	1040	734	31	5	965	727	1731	1.36e-133	455	36.35
sp|P18177.3|TOXB_CLODI:800-1814	WP_071548531.1	19.265	898	649	24	2	863	336	1193	1.40e-133	451	37.53
sp|P18177.3|TOXB_CLODI:800-1814	WP_110732208.1	18.462	1040	734	31	5	965	727	1731	1.62e-133	455	36.35
sp|P18177.3|TOXB_CLODI:800-1814	WP_011332256.1	15.405	753	529	20	3	713	1008	1694	1.65e-133	456	35.19
sp|P18177.3|TOXB_CLODI:800-1814	WP_109912055.1	18.462	1040	734	31	5	965	727	1731	1.82e-133	455	36.35
sp|P18177.3|TOXB_CLODI:800-1814	WP_126461457.1	21.172	751	535	21	5	716	235	967	1.84e-133	449	39.95
sp|P18177.3|TOXB_CLODI:800-1814	WP_036975268.1	19.124	868	617	23	5	819	963	1798	1.85e-133	456	37.10
sp|P18177.3|TOXB_CLODI:800-1814	WP_036961596.1	19.009	868	618	22	5	819	963	1798	2.10e-133	456	36.98
sp|P18177.3|TOXB_CLODI:800-1814	WP_095188257.1	16.795	780	539	25	46	782	1049	1761	2.34e-133	456	33.97
sp|P18177.3|TOXB_CLODI:800-1814	WP_106076225.1	27.602	663	456	11	3	648	904	1559	3.12e-133	450	46.61
sp|P18177.3|TOXB_CLODI:800-1814	WP_117162688.1	18.269	1040	736	30	5	965	727	1731	5.75e-133	454	36.15
sp|P18177.3|TOXB_CLODI:800-1814	WP_039593513.1	18.443	732	501	23	7	709	991	1655	7.66e-133	454	37.43
sp|P18177.3|TOXB_CLODI:800-1814	WP_093413631.1	18.812	606	441	17	7	579	988	1575	9.07e-133	454	37.13
sp|P18177.3|TOXB_CLODI:800-1814	EFE53693.1	19.776	804	569	17	4	756	563	1341	9.46e-133	452	39.18
sp|P18177.3|TOXB_CLODI:800-1814	WP_096759631.1	19.009	868	618	22	5	819	963	1798	1.28e-132	454	37.10
sp|P18177.3|TOXB_CLODI:800-1814	WP_050763765.1	19.776	804	569	17	4	756	579	1357	1.44e-132	452	39.18
sp|P18177.3|TOXB_CLODI:800-1814	WP_094960961.1	20.862	719	504	18	4	683	579	1271	1.53e-132	452	41.59
sp|P18177.3|TOXB_CLODI:800-1814	WP_068446601.1	20.396	809	548	22	4	749	676	1451	1.89e-132	452	38.57
sp|P18177.3|TOXB_CLODI:800-1814	WP_052219434.1	19.265	898	649	24	2	863	662	1519	2.54e-132	451	37.64
sp|P18177.3|TOXB_CLODI:800-1814	WP_068909750.1	20.396	809	548	22	4	749	676	1451	2.71e-132	452	38.44
sp|P18177.3|TOXB_CLODI:800-1814	WP_096863270.1	20.300	734	522	16	4	699	579	1287	3.26e-132	451	40.33
sp|P18177.3|TOXB_CLODI:800-1814	OAT49167.1	20.396	809	548	22	4	749	685	1460	3.43e-132	451	38.44
sp|P18177.3|TOXB_CLODI:800-1814	WP_115166797.1	18.365	1040	735	31	5	965	727	1731	3.61e-132	451	36.35
sp|P18177.3|TOXB_CLODI:800-1814	WP_064388742.1	18.097	746	514	23	8	724	1007	1684	4.03e-132	452	34.85
sp|P18177.3|TOXB_CLODI:800-1814	WP_100846384.1	16.795	780	539	24	46	782	980	1692	5.57e-132	452	33.97
sp|P18177.3|TOXB_CLODI:800-1814	WP_008011221.1	18.874	604	442	17	7	578	982	1569	5.97e-132	452	37.91
sp|P18177.3|TOXB_CLODI:800-1814	PKA69565.1	16.795	780	539	24	46	782	963	1675	7.21e-132	451	33.97
sp|P18177.3|TOXB_CLODI:800-1814	WP_048608077.1	19.376	898	648	24	2	863	662	1519	7.29e-132	450	37.75
sp|P18177.3|TOXB_CLODI:800-1814	WP_123530909.1	16.387	775	548	24	46	782	1049	1761	9.37e-132	451	34.32
sp|P18177.3|TOXB_CLODI:800-1814	WP_105880871.1	19.265	898	649	24	2	863	662	1519	1.08e-131	449	37.53
sp|P18177.3|TOXB_CLODI:800-1814	WP_004913662.1	18.060	1041	737	32	5	965	727	1731	1.52e-131	449	36.70
sp|P18177.3|TOXB_CLODI:800-1814	WP_112307165.1	20.979	715	505	16	4	683	579	1268	2.05e-131	448	41.12
sp|P18177.3|TOXB_CLODI:800-1814	WP_006815143.1	21.172	751	535	21	5	716	953	1685	2.76e-131	450	40.21
sp|P18177.3|TOXB_CLODI:800-1814	WP_080932501.1	18.733	742	506	22	7	715	1006	1683	2.96e-131	450	36.25
sp|P18177.3|TOXB_CLODI:800-1814	WP_110592252.1	18.868	901	652	19	4	852	579	1452	4.94e-131	447	38.29
sp|P18177.3|TOXB_CLODI:800-1814	WP_084201692.1	27.903	663	454	11	3	648	1119	1774	5.78e-131	446	46.30
sp|P18177.3|TOXB_CLODI:800-1814	WP_080772021.1	19.699	599	431	18	7	572	981	1562	6.84e-131	449	38.90
sp|P18177.3|TOXB_CLODI:800-1814	SDR96495.1	19.533	599	432	18	7	572	989	1570	7.34e-131	449	38.73
sp|P18177.3|TOXB_CLODI:800-1814	WP_082157859.1	19.533	599	432	18	7	572	981	1562	8.27e-131	448	38.73
sp|P18177.3|TOXB_CLODI:800-1814	WP_082239589.1	19.533	599	432	18	7	572	981	1562	1.63e-130	447	38.73
sp|P18177.3|TOXB_CLODI:800-1814	WP_085707475.1	17.116	742	505	25	8	709	996	1667	1.78e-130	447	34.50
sp|P18177.3|TOXB_CLODI:800-1814	WP_085582728.1	17.116	742	505	26	8	709	996	1667	2.33e-130	447	34.91
sp|P18177.3|TOXB_CLODI:800-1814	WP_085741409.1	17.116	742	505	26	8	709	996	1667	2.35e-130	447	34.91
sp|P18177.3|TOXB_CLODI:800-1814	WP_085656620.1	17.324	710	484	24	33	709	1028	1667	3.44e-130	447	35.21
sp|P18177.3|TOXB_CLODI:800-1814	WP_085630881.1	16.822	749	513	25	8	716	996	1674	4.20e-130	446	34.18
sp|P18177.3|TOXB_CLODI:800-1814	WP_083367138.1	16.949	708	495	24	36	712	1033	1678	4.64e-130	446	36.02
sp|P18177.3|TOXB_CLODI:800-1814	RXN73808.1	19.060	787	564	18	35	780	734	1488	4.67e-130	446	39.14
sp|P18177.3|TOXB_CLODI:800-1814	WP_085707817.1	17.116	742	505	26	8	709	996	1667	5.08e-130	446	34.91
sp|P18177.3|TOXB_CLODI:800-1814	WP_052219433.1	18.933	787	565	18	35	780	734	1488	5.40e-130	446	39.14
sp|P18177.3|TOXB_CLODI:800-1814	WP_007907404.1	19.192	594	432	17	7	568	982	1559	5.56e-130	446	37.54
sp|P18177.3|TOXB_CLODI:800-1814	WP_083340981.1	27.451	663	457	11	3	648	1141	1796	6.29e-130	444	46.46
sp|P18177.3|TOXB_CLODI:800-1814	WP_053070898.1	17.063	715	511	20	5	678	880	1553	7.02e-130	446	36.64
sp|P18177.3|TOXB_CLODI:800-1814	WP_071548530.1	19.060	787	564	18	35	780	734	1488	7.56e-130	445	39.26
sp|P18177.3|TOXB_CLODI:800-1814	SPZ17648.1	21.348	623	425	20	5	579	648	1253	8.41e-130	434	42.05
sp|P18177.3|TOXB_CLODI:800-1814	WP_112307169.1	21.348	623	425	20	5	579	651	1256	8.87e-130	434	42.05
sp|P18177.3|TOXB_CLODI:800-1814	WP_121183504.1	19.160	595	436	17	5	572	971	1547	1.07e-129	445	38.66
sp|P18177.3|TOXB_CLODI:800-1814	WP_052912700.1	19.160	595	436	17	5	572	971	1547	1.09e-129	445	38.49
sp|P18177.3|TOXB_CLODI:800-1814	WP_110592254.1	18.236	1009	716	30	5	943	651	1620	1.96e-129	443	38.16
sp|P18177.3|TOXB_CLODI:800-1814	WP_123500870.1	18.996	558	411	15	46	578	1033	1574	2.85e-129	444	39.25
sp|P18177.3|TOXB_CLODI:800-1814	WP_095667648.1	18.992	595	437	17	5	572	971	1547	3.69e-129	444	38.66
sp|P18177.3|TOXB_CLODI:800-1814	WP_048608075.1	18.933	787	565	18	35	780	734	1488	4.00e-129	443	39.14
sp|P18177.3|TOXB_CLODI:800-1814	WP_004260451.1	17.542	1009	723	30	5	943	651	1620	6.90e-129	441	38.55
sp|P18177.3|TOXB_CLODI:800-1814	WP_094960959.1	17.966	1013	714	30	5	943	651	1620	2.01e-128	440	37.51
sp|P18177.3|TOXB_CLODI:800-1814	WP_102139406.1	19.438	890	620	25	5	839	659	1506	2.35e-128	440	38.54
sp|P18177.3|TOXB_CLODI:800-1814	QAY90094.1	17.544	741	516	21	7	715	996	1673	3.25e-127	436	35.76
sp|P18177.3|TOXB_CLODI:800-1814	WP_123443902.1	16.033	736	540	20	11	718	992	1677	1.19e-126	436	34.38
sp|P18177.3|TOXB_CLODI:800-1814	WP_125891587.1	20.275	799	545	24	5	763	658	1404	1.19e-126	435	39.30
sp|P18177.3|TOXB_CLODI:800-1814	WP_122748075.1	16.168	736	539	20	11	718	992	1677	8.22e-126	434	34.65
sp|P18177.3|TOXB_CLODI:800-1814	WP_122610401.1	15.374	735	546	18	11	718	992	1677	8.46e-126	434	34.29
sp|P18177.3|TOXB_CLODI:800-1814	WP_084615017.1	17.857	672	474	19	62	678	933	1581	9.77e-126	433	37.65
sp|P18177.3|TOXB_CLODI:800-1814	WP_077570762.1	17.414	758	512	19	11	694	993	1710	1.04e-125	434	34.17
sp|P18177.3|TOXB_CLODI:800-1814	KIH83484.1	17.857	672	474	19	62	678	922	1570	1.28e-125	433	37.65
sp|P18177.3|TOXB_CLODI:800-1814	WP_116031750.1	17.150	758	514	19	11	694	993	1710	1.59e-125	433	34.04
sp|P18177.3|TOXB_CLODI:800-1814	WP_083383351.1	17.251	742	504	23	7	709	996	1666	1.89e-125	433	34.64
sp|P18177.3|TOXB_CLODI:800-1814	SEC57818.1	17.251	742	504	23	7	709	992	1662	2.02e-125	433	34.64
sp|P18177.3|TOXB_CLODI:800-1814	WP_122881154.1	15.238	735	547	18	11	718	992	1677	3.96e-125	432	34.01
sp|P18177.3|TOXB_CLODI:800-1814	WP_122751731.1	15.374	735	546	18	11	718	992	1677	4.19e-125	432	33.88
sp|P18177.3|TOXB_CLODI:800-1814	WP_125917540.1	15.238	735	547	18	11	718	992	1677	4.21e-125	432	33.88
sp|P18177.3|TOXB_CLODI:800-1814	WP_102354382.1	18.347	605	442	17	7	578	978	1563	5.17e-125	431	38.51
sp|P18177.3|TOXB_CLODI:800-1814	WP_080417029.1	23.810	651	463	14	5	630	598	1240	6.33e-125	421	44.39
sp|P18177.3|TOXB_CLODI:800-1814	WP_064117256.1	16.559	773	526	21	11	718	993	1711	6.55e-125	431	34.41
sp|P18177.3|TOXB_CLODI:800-1814	WP_111449197.1	17.959	735	507	22	7	709	996	1666	8.33e-125	431	35.10
sp|P18177.3|TOXB_CLODI:800-1814	WP_123593092.1	17.150	758	514	19	11	694	993	1710	8.40e-125	431	33.77
sp|P18177.3|TOXB_CLODI:800-1814	WP_121130984.1	17.775	692	492	20	62	700	930	1597	8.97e-125	431	37.14
sp|P18177.3|TOXB_CLODI:800-1814	PZW99022.1	17.959	735	507	22	7	709	992	1662	9.29e-125	431	35.10
sp|P18177.3|TOXB_CLODI:800-1814	WP_122699752.1	15.789	741	536	21	11	718	992	1677	1.14e-124	431	33.47
sp|P18177.3|TOXB_CLODI:800-1814	WP_122508628.1	15.761	736	542	20	11	718	992	1677	1.43e-124	430	33.97
sp|P18177.3|TOXB_CLODI:800-1814	WP_024011418.1	15.270	740	541	20	11	718	992	1677	1.92e-124	430	33.78
sp|P18177.3|TOXB_CLODI:800-1814	WP_102615689.1	17.251	742	504	23	7	709	996	1666	2.21e-124	430	34.50
sp|P18177.3|TOXB_CLODI:800-1814	KPG99896.1	19.435	602	433	17	7	575	979	1561	3.79e-124	429	38.54
sp|P18177.3|TOXB_CLODI:800-1814	WP_082355412.1	19.435	602	433	17	7	575	986	1568	4.66e-124	429	38.54
sp|P18177.3|TOXB_CLODI:800-1814	WP_051297023.1	20.098	612	450	13	40	616	894	1501	4.83e-124	427	38.56
sp|P18177.3|TOXB_CLODI:800-1814	WP_105705790.1	19.435	602	433	17	7	575	986	1568	4.93e-124	429	38.54
sp|P18177.3|TOXB_CLODI:800-1814	WP_096863272.1	18.704	818	571	24	5	760	651	1436	5.14e-124	427	38.39
sp|P18177.3|TOXB_CLODI:800-1814	WP_127925671.1	16.667	756	520	20	11	694	993	1710	5.16e-124	429	34.26
sp|P18177.3|TOXB_CLODI:800-1814	WP_122661034.1	19.435	602	433	17	7	575	986	1568	5.84e-124	428	38.54
sp|P18177.3|TOXB_CLODI:800-1814	WP_122855492.1	19.435	602	433	17	7	575	986	1568	6.86e-124	428	38.54
sp|P18177.3|TOXB_CLODI:800-1814	QAX83103.1	19.533	599	430	17	7	572	986	1565	7.20e-124	428	39.40
sp|P18177.3|TOXB_CLODI:800-1814	KIK70239.1	17.656	691	529	16	47	712	670	1345	1.24e-123	427	37.05
sp|P18177.3|TOXB_CLODI:800-1814	WP_038360530.1	16.402	756	522	20	11	694	993	1710	1.85e-123	427	34.13
sp|P18177.3|TOXB_CLODI:800-1814	WP_095138178.1	17.719	570	426	15	28	572	1019	1570	2.14e-123	427	37.02
sp|P18177.3|TOXB_CLODI:800-1814	WP_071174279.1	16.304	736	538	20	11	718	992	1677	3.00e-123	426	34.24
sp|P18177.3|TOXB_CLODI:800-1814	WP_122707802.1	16.304	736	538	20	11	718	992	1677	3.21e-123	426	34.10
sp|P18177.3|TOXB_CLODI:800-1814	WP_064585774.1	16.940	732	515	24	36	736	1033	1702	3.67e-123	426	35.66
sp|P18177.3|TOXB_CLODI:800-1814	WP_097089907.1	18.070	570	424	15	28	572	1020	1571	6.05e-123	426	37.54
sp|P18177.3|TOXB_CLODI:800-1814	SNY42110.1	18.070	570	424	15	28	572	997	1548	7.50e-123	425	37.54
sp|P18177.3|TOXB_CLODI:800-1814	WP_080420061.1	23.810	651	463	14	5	630	598	1240	9.33e-123	416	44.09
sp|P18177.3|TOXB_CLODI:800-1814	WP_098967024.1	18.070	570	424	15	28	572	1020	1571	1.05e-122	425	37.89
sp|P18177.3|TOXB_CLODI:800-1814	WP_026823749.1	19.808	626	461	14	26	615	806	1426	1.67e-122	420	38.66
sp|P18177.3|TOXB_CLODI:800-1814	CBA72128.1	19.808	626	461	14	26	615	816	1436	1.91e-122	420	38.66
sp|P18177.3|TOXB_CLODI:800-1814	WP_076565524.1	15.217	736	546	20	11	718	992	1677	2.02e-122	424	33.83
sp|P18177.3|TOXB_CLODI:800-1814	WP_122693311.1	16.168	736	539	20	11	718	993	1678	3.77e-122	423	34.10
sp|P18177.3|TOXB_CLODI:800-1814	KIP08609.1	19.198	698	479	22	49	718	687	1327	5.91e-122	422	39.83
sp|P18177.3|TOXB_CLODI:800-1814	WP_052392227.1	16.147	737	538	22	11	718	992	1677	6.58e-122	422	34.06
sp|P18177.3|TOXB_CLODI:800-1814	RON81833.1	19.697	594	433	17	5	572	926	1501	1.52e-121	421	37.88
sp|P18177.3|TOXB_CLODI:800-1814	WP_123589169.1	19.697	594	433	17	5	572	977	1552	1.76e-121	421	37.88
sp|P18177.3|TOXB_CLODI:800-1814	WP_009841699.1	16.809	821	625	20	2	782	901	1703	2.08e-121	421	36.18
sp|P18177.3|TOXB_CLODI:800-1814	REE55239.1	18.519	567	413	16	31	572	1006	1548	2.22e-121	420	38.10
sp|P18177.3|TOXB_CLODI:800-1814	WP_115985460.1	18.519	567	413	16	31	572	1011	1553	2.27e-121	420	38.10
sp|P18177.3|TOXB_CLODI:800-1814	WP_073471775.1	16.304	736	538	20	11	718	992	1677	2.89e-121	421	34.38
sp|P18177.3|TOXB_CLODI:800-1814	WP_110644936.1	16.168	736	539	20	11	718	992	1677	3.88e-121	420	34.38
sp|P18177.3|TOXB_CLODI:800-1814	EYU16865.1	19.775	445	321	12	5	421	957	1393	4.30e-121	413	39.33
sp|P18177.3|TOXB_CLODI:800-1814	WP_122601512.1	16.168	736	539	20	11	718	992	1677	4.64e-121	420	33.97
sp|P18177.3|TOXB_CLODI:800-1814	WP_123471031.1	16.429	773	527	19	11	718	994	1712	5.18e-121	420	34.54
sp|P18177.3|TOXB_CLODI:800-1814	WP_115988298.1	17.513	571	427	15	28	572	1020	1572	1.00e-120	419	37.48
sp|P18177.3|TOXB_CLODI:800-1814	RED78582.1	17.513	571	427	15	28	572	997	1549	1.20e-120	419	37.48
sp|P18177.3|TOXB_CLODI:800-1814	WP_103368064.1	17.513	571	427	15	28	572	1020	1572	1.21e-120	419	37.48
sp|P18177.3|TOXB_CLODI:800-1814	WP_122599665.1	16.513	757	520	20	11	694	993	1710	1.32e-120	419	33.95
sp|P18177.3|TOXB_CLODI:800-1814	WP_096794812.1	17.513	571	427	15	28	572	1020	1572	1.78e-120	418	37.48
sp|P18177.3|TOXB_CLODI:800-1814	WP_122842912.1	17.219	755	517	20	11	694	993	1710	4.95e-120	417	33.64
sp|P18177.3|TOXB_CLODI:800-1814	PKH22524.1	16.808	708	493	19	33	714	969	1606	7.37e-120	416	36.16
sp|P18177.3|TOXB_CLODI:800-1814	WP_122606486.1	16.954	755	519	20	11	694	993	1710	9.84e-120	416	33.51
sp|P18177.3|TOXB_CLODI:800-1814	WP_081730268.1	17.513	571	427	15	28	572	1020	1572	1.09e-119	416	37.30
sp|P18177.3|TOXB_CLODI:800-1814	WP_101208439.1	16.808	708	493	19	33	714	1046	1683	1.88e-119	415	36.16
sp|P18177.3|TOXB_CLODI:800-1814	WP_056787685.1	15.739	737	541	22	11	718	1002	1687	3.98e-119	414	33.92
sp|P18177.3|TOXB_CLODI:800-1814	WP_092273896.1	16.525	708	495	19	33	714	1046	1683	4.38e-119	414	36.02
sp|P18177.3|TOXB_CLODI:800-1814	WP_109503687.1	16.927	703	488	19	33	709	1046	1678	4.42e-119	414	36.27
